Model,TechNode,Subarray,MemCell,Dataflow,Layer,Latency,Energy,Operations,Mem_Reads,Mem_Writes,L1_Accesses,L2_Accesses,DRAM_Accesses,DRAM_to_Xbar,Xbar_to_ADC,OutputStationary,PE_to_Output,Weight_to_PE,ADC_to_GB,PE_to_Register,Register_to_PE
densenet40,22,256,2,IMC,QConv2d_135215542374992,7e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,256,2,IMC,QConv2d_135215542375520,7e-06,2e-06,196608,397824,196608,198912,132608,39782,393216,196608,0,0,0,196608,0,0
densenet40,22,256,2,IMC,QConv2d_135215542375712,2e-05,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,256,2,IMC,QConv2d_135215542376288,7e-06,2e-06,196608,447552,196608,223776,149184,44755,442368,196608,0,0,0,196608,0,0
densenet40,22,256,2,IMC,QConv2d_135215542376480,7e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,256,2,IMC,QConv2d_135215542377056,8e-06,2e-06,196608,497280,196608,248640,165760,49728,491520,196608,0,0,0,196608,0,0
densenet40,22,256,2,IMC,QConv2d_135215542377248,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,256,2,IMC,QLinear_135215542378064,5e-06,0.0,640,9768,640,4884,3256,976,8448,640,0,0,0,640,0,0
densenet40,22,256,1,RS,QConv2d_124504807040080,2.8e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,0,0,0,0,1572864,196608
densenet40,22,256,1,RS,QConv2d_124504807040272,3.3e-05,2e-06,3145728,1574016,3145728,787008,524672,157401,0,0,0,0,0,0,3145728,1572864
densenet40,22,256,1,RS,QConv2d_124504807040656,5.8e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,256,1,RS,QConv2d_124504807041184,3.1e-05,2e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,0,0,0,0,3145728,2359296
densenet40,22,256,1,RS,QConv2d_124504807041376,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,256,1,RS,QConv2d_124504807041952,3.1e-05,2e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,0,0,0,0,3145728,3145728
densenet40,22,256,1,RS,QConv2d_124504807042144,1.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,256,1,RS,QConv2d_124504807042720,3.1e-05,2e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,0,0,0,0,3145728,3932160
densenet40,22,256,1,RS,QConv2d_124504807042912,3.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,256,1,RS,QConv2d_124504807042624,3.2e-05,2e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,0,0,0,3145728,4718592
densenet40,22,256,1,RS,QConv2d_124504807039264,1.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,256,1,RS,QConv2d_124504807043536,3.2e-05,2e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,0,0,0,3145728,5505024
densenet40,22,256,1,RS,QConv2d_124504807043728,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,22,256,1,RS,QConv2d_124504807044544,3.4e-05,2e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,0,0,0,3145728,6291456
densenet40,22,256,1,RS,QConv2d_124504807045024,1.3e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,0,0,0,786432,786432
densenet40,22,256,1,RS,QConv2d_124504807045216,6e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,256,1,RS,QConv2d_124504807045792,1.3e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,0,0,0,786432,983040
densenet40,22,256,1,RS,QConv2d_124504807045984,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,256,1,RS,QConv2d_124504807046560,1.2e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,0,0,0,786432,1179648
densenet40,22,256,1,RS,QConv2d_124504807046752,6e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,256,1,RS,QConv2d_124504807293152,1.3e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,0,0,0,786432,1376256
densenet40,22,256,1,RS,QConv2d_124504807293344,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,256,1,RS,QConv2d_124504807293920,1.3e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,0,0,0,786432,1572864
densenet40,22,256,1,RS,QConv2d_124504807294112,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,256,1,RS,QConv2d_124504807294688,1.2e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,0,0,0,786432,1769472
densenet40,22,256,1,RS,QConv2d_124504807294880,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,22,256,1,RS,QConv2d_124504807295744,1.5e-05,1e-06,983040,1973280,983040,986640,657760,197328,0,0,0,0,0,0,983040,1966080
densenet40,22,256,1,RS,QConv2d_124504807296272,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,0,0,0,0,196608,245760
densenet40,22,256,1,RS,QConv2d_124504807296464,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,256,1,RS,QConv2d_124504807297040,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,0,0,0,0,196608,294912
densenet40,22,256,1,RS,QConv2d_124504807297232,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,256,1,RS,QConv2d_124504807297808,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,0,0,0,0,196608,344064
densenet40,22,256,1,RS,QConv2d_124504807298000,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,256,1,RS,QConv2d_124504807298576,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,0,0,0,0,196608,393216
densenet40,22,256,1,RS,QConv2d_124504807298768,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,256,1,RS,QConv2d_124504807299344,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,0,0,0,0,196608,442368
densenet40,22,256,1,RS,QConv2d_124504807299536,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,256,1,RS,QConv2d_124504807300112,6e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,0,0,0,0,196608,491520
densenet40,22,256,1,RS,QConv2d_124504807300304,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,22,256,1,RS,QLinear_124504807301120,3e-06,0.0,640,9768,640,4884,3256,976,0,0,0,0,0,0,640,8448
densenet40,22,256,2,OS,QConv2d_139132930761904,2.9e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,1572864,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930756096,3.5e-05,1e-06,3145728,1574016,3145728,787008,524672,157401,0,0,3145728,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930762048,2.9e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930762816,3.2e-05,1e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,3145728,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930763008,1.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930763584,3.4e-05,1e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,3145728,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930763776,1.5e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930764352,4e-05,1e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,3145728,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930764544,3.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930764688,3.4e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,3145728,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930761040,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930765216,3.2e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,3145728,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930765408,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930766176,3.2e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,3145728,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930766704,1.5e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930766896,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930767472,1.4e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930767664,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930768240,1.4e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132930768432,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931014784,1.4e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931014976,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931015552,1.4e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931015744,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931016320,1.4e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,786432,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931016512,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931017376,1.6e-05,0.0,983040,1973280,983040,986640,657760,197328,0,0,983040,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931017904,8e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931018096,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931018672,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931018864,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931019440,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931019632,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931020208,8e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931020400,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931020976,8e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931021168,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931021744,8e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,196608,0,0,0,0,0
densenet40,22,256,2,OS,QConv2d_139132931021936,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,22,256,2,OS,QLinear_139132931022752,4e-06,0.0,640,9768,640,4884,3256,976,0,0,640,0,0,0,0,0
densenet40,7,128,2,RS,QConv2d_125480050811648,2.3e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,0,0,0,0,1572864,196608
densenet40,7,128,2,RS,QConv2d_125480050811744,3.6e-05,2e-06,3145728,1574016,3145728,787008,524672,157401,0,0,0,0,0,0,3145728,1572864
densenet40,7,128,2,RS,QConv2d_125480050812224,3.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,128,2,RS,QConv2d_125480050812752,3.1e-05,2e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,0,0,0,0,3145728,2359296
densenet40,7,128,2,RS,QConv2d_125480050812944,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,128,2,RS,QConv2d_125480050813520,3.1e-05,2e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,0,0,0,0,3145728,3145728
densenet40,7,128,2,RS,QConv2d_125480050813712,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,128,2,RS,QConv2d_125480050814240,3.1e-05,2e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,0,0,0,0,3145728,3932160
densenet40,7,128,2,RS,QConv2d_125480050814432,3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,128,2,RS,QConv2d_125480050814576,3.3e-05,2e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,0,0,0,3145728,4718592
densenet40,7,128,2,RS,QConv2d_125480050810928,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,128,2,RS,QConv2d_125480050815104,3.2e-05,2e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,0,0,0,3145728,5505024
densenet40,7,128,2,RS,QConv2d_125480050815296,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,128,2,RS,QConv2d_125480050816064,3.2e-05,2e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,0,0,0,3145728,6291456
densenet40,7,128,2,RS,QConv2d_125480050816592,1.4e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,0,0,0,786432,786432
densenet40,7,128,2,RS,QConv2d_125480050816784,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,128,2,RS,QConv2d_125480050817360,1.3e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,0,0,0,786432,983040
densenet40,7,128,2,RS,QConv2d_125480050817552,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,128,2,RS,QConv2d_125480050818128,1.3e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,0,0,0,786432,1179648
densenet40,7,128,2,RS,QConv2d_125480050818320,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,128,2,RS,QConv2d_125480050818896,1.3e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,0,0,0,786432,1376256
densenet40,7,128,2,RS,QConv2d_125480051081296,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,128,2,RS,QConv2d_125480051081872,1.3e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,0,0,0,786432,1572864
densenet40,7,128,2,RS,QConv2d_125480051082064,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,128,2,RS,QConv2d_125480051082592,1.5e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,0,0,0,786432,1769472
densenet40,7,128,2,RS,QConv2d_125480051082784,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,128,2,RS,QConv2d_125480051083648,1.5e-05,1e-06,983040,1973280,983040,986640,657760,197328,0,0,0,0,0,0,983040,1966080
densenet40,7,128,2,RS,QConv2d_125480051084176,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,0,0,0,0,196608,245760
densenet40,7,128,2,RS,QConv2d_125480051084368,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,128,2,RS,QConv2d_125480051084944,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,0,0,0,0,196608,294912
densenet40,7,128,2,RS,QConv2d_125480051085136,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,128,2,RS,QConv2d_125480051085712,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,0,0,0,0,196608,344064
densenet40,7,128,2,RS,QConv2d_125480051085904,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,128,2,RS,QConv2d_125480051086480,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,0,0,0,0,196608,393216
densenet40,7,128,2,RS,QConv2d_125480051086672,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,128,2,RS,QConv2d_125480051087200,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,0,0,0,0,196608,442368
densenet40,7,128,2,RS,QConv2d_125480051087392,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,128,2,RS,QConv2d_125480051087968,8e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,0,0,0,0,196608,491520
densenet40,7,128,2,RS,QConv2d_125480051088160,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,128,2,RS,QLinear_125480051089024,3e-06,0.0,640,9768,640,4884,3256,976,0,0,0,0,0,0,640,8448
densenet40,7,64,2,RS,QConv2d_130650868408896,3e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,0,0,0,0,1572864,196608
densenet40,7,64,2,RS,QConv2d_130650868409040,3e-05,2e-06,3145728,1574016,3145728,787008,524672,157401,0,0,0,0,0,0,3145728,1572864
densenet40,7,64,2,RS,QConv2d_130650868409520,3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,64,2,RS,QConv2d_130650868410096,3.1e-05,2e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,0,0,0,0,3145728,2359296
densenet40,7,64,2,RS,QConv2d_130650868410288,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,64,2,RS,QConv2d_130650868410864,3.3e-05,2e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,0,0,0,0,3145728,3145728
densenet40,7,64,2,RS,QConv2d_130650868411056,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,64,2,RS,QConv2d_130650868411584,3.1e-05,2e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,0,0,0,0,3145728,3932160
densenet40,7,64,2,RS,QConv2d_130650868411776,3.1e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,64,2,RS,QConv2d_130650868411200,3.1e-05,2e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,0,0,0,3145728,4718592
densenet40,7,64,2,RS,QConv2d_130650868408272,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,64,2,RS,QConv2d_130650868412448,3.1e-05,2e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,0,0,0,3145728,5505024
densenet40,7,64,2,RS,QConv2d_130650868412640,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,0,0,0,786432,3145728
densenet40,7,64,2,RS,QConv2d_130650868413504,3e-05,2e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,0,0,0,3145728,6291456
densenet40,7,64,2,RS,QConv2d_130650868414032,1.3e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,0,0,0,786432,786432
densenet40,7,64,2,RS,QConv2d_130650868414224,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,64,2,RS,QConv2d_130650868414800,1.2e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,0,0,0,786432,983040
densenet40,7,64,2,RS,QConv2d_130650868414992,1.3e-05,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,64,2,RS,QConv2d_130650868415568,1.3e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,0,0,0,786432,1179648
densenet40,7,64,2,RS,QConv2d_130650868415760,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,64,2,RS,QConv2d_130650868416336,1.3e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,0,0,0,786432,1376256
densenet40,7,64,2,RS,QConv2d_130650868678736,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,64,2,RS,QConv2d_130650868679312,1.4e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,0,0,0,786432,1572864
densenet40,7,64,2,RS,QConv2d_130650868679504,6e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,64,2,RS,QConv2d_130650868680080,1.4e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,0,0,0,786432,1769472
densenet40,7,64,2,RS,QConv2d_130650868680272,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,0,0,0,196608,786432
densenet40,7,64,2,RS,QConv2d_130650868681088,1.5e-05,1e-06,983040,1973280,983040,986640,657760,197328,0,0,0,0,0,0,983040,1966080
densenet40,7,64,2,RS,QConv2d_130650868681616,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,0,0,0,0,196608,245760
densenet40,7,64,2,RS,QConv2d_130650868681808,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,64,2,RS,QConv2d_130650868682384,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,0,0,0,0,196608,294912
densenet40,7,64,2,RS,QConv2d_130650868682576,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,64,2,RS,QConv2d_130650868683152,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,0,0,0,0,196608,344064
densenet40,7,64,2,RS,QConv2d_130650868683344,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,64,2,RS,QConv2d_130650868683920,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,0,0,0,0,196608,393216
densenet40,7,64,2,RS,QConv2d_130650868684112,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,0,0,0,49152,196608
densenet40,7,64,2,RS,QConv2d_130650868684688,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,0,0,0,0,196608,442368
